"label","oral","vfca","nasal","larynx","cd1","cd2","cd3","cd4","cd5","cd6","cd7","cd8","cd9","cd10","cd11","cd12","cd13","cd14","cd15","cd16","cd17","cd18","cd19","cd20","cd21","cd22","cd23","cd24","cd25","cd26","cd27","cd28","cd29","cd30","cd31","cd32","cd33","cd34","cd35","cd36","cd37","cd38","cd39","cd40","cd41","cd42","cd43","cd44","cd45","cd46","cd47","cd48","cd49","cd50","cd51","cd52","cd53","cd54","cd55","cd56","cd57","cd58","cd59","cd60","cd61","cd62","cd63","cd64","cd65","cd66","cd67","cd68","cd69","cd70","cd71","cd72","cd73","cd74","cd75","cd76","cd77","cd78","cd79","cd80","cd81","cd82","cd83","cd84","cd85","cd86","cd87","cd88","cd89","cd90","cd91","cd92","cd93","cd94","cd95","cd96","cd97","cd98","cd99","cd100","cd101","cd102","cd103","cd104","cd105","cd106","cd107","cd108","cd109","cd110","cd111","cd112","cd113","cd114","cd115","cd116","cd117","cd118","cd119","cd120","cd121","cd122","cd123","cd124","cd125","cd126","cd127","cd128","cd129","cd130","cd131","cd132","cd133","cd134","cd135","cd136","cd137","cd138","cd139","cd140","cd141","cd142","cd143","cd144","cd145","cd146","cd147","cd148","cd149","cd150","cd151","cd152","cd153","cd154","cd155","cd156","cd157","cd158","cd159","cd160","cd161","cd162","cd163","cd164","cd165","cd166","cd167","cd168","cd169","cd170","cd171","cd172","cd173","cd174","cd175","cd176","cd177","cd178","cd179","cd180","cd181","cd182","cd183","cd184","cd185","cd186","cd187","cd188","cd189","cd190","cd191","cd192","cd193","cd194","cd195","cd196","cd197","cd198","cd199","cd200","cd201","cd202","cd203","cd204","cd205","cd206","cd207","cd208","cd209","cd210","cd211","cd212","cd213","cd214","cd215","cd216","cd217","cd218","cd219","cd220","cd221","cd222","cd223","cd224","cd225","cd226","cd227","cd228","cd229","cd230","cd231","cd232","cd233","cd234","cd235","cd236","cd237","cd238","cd239","cd240","cd241","cd242","cd243","cd244","cd245","cd246","cd247","cd248","cd249","cd250","cd251","cd252","cd253","cd254","cd255","cd256","cd257","cd258","cd259","cd260","cd261","cd262","cd263","cd264","cd265","cd266","cd267","cd268","cd269","cd270","cd271","cd272","cd273","cd274","cd275","cd276","cd277","cd278","cd279","cd280","cd281","cd282","cd283","cd284","cd285","cd286","cd287","cd288","cd289","cd290","cd291","cd292","cd293","cd294","cd295","cd296","cd297","cd298","cd299","cd300","cd301","cd302","cd303","cd304","cd305","cd306","cd307","cd308","cd309","cd310","cd311","cd312","cd313","cd314","cd315","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225","F226","F227","F228","F229","F230","F231","F232","F233","F234","F235","F236","F237","F238","F239","F240","F241","F242","F243","F244","F245","F246","F247","F248","F249","F250","F251","F252","F253","F254","F255","F256","F257","F258","F259","F260","F261","F262","F263","F264","F265","F266","F267","F268","F269","F270","F271","F272","F273","F274","F275","F276","F277","F278","F279","F280","F281","F282","F283","F284","F285","F286","F287","F288","F289","F290","F291","F292","F293","F294","F295","F296","F297","F298","F299","F300","F301","F302","F303","F304","F305","F306","F307","F308","F309","F310","F311","F312","F313","F314","F315","F316","F317","F318","F319","F320","F321","F322","F323","F324","F325","F326","F327","F328","F329","F330","F331","F332","F333","F334","F335","F336","F337","F338","F339","F340","F341","F342","F343","F344","F345","F346","F347","F348","F349","F350","F351","F352","F353","F354","F355","F356","F357","F358","F359","F360","F361","F362","F363","F364","F365","F366","F367","F368","F369","F370","F371","F372","F373","F374","F375","F376","F377","F378","F379","F380","F381","F382","F383","F384","F385","F386","F387","F388","F389","F390","F391","F392","F393","F394","F395","F396","F397","F398","F399","F400","F401","F402","F403","F404","F405","F406","F407","F408","F409","F410","F411","F412","F413","F414","F415","F416","F417","F418","F419","F420","F421","F422","F423","F424","F425","F426","F427","F428","F429","F430","F431","F432","F433","F434","F435","F436","F437","F438","F439","F440"
"æ",0.0817112573037037,78.6864775951593,0.0240370022740741,-0.0188320500740741,1.83299804386667,1.84265936607407,1.8839081820037,1.9214597146963,1.9728276601037,2.01020086071111,2.06799215138519,2.10624917183704,2.12277002585185,2.11416081654815,2.13116883052593,2.13250712826667,2.13860863724444,2.14685270156667,2.15876191465926,2.16523462162222,2.19511254933704,2.24557707095926,2.30227400363333,2.3875984069,2.42733816757778,2.37141911992963,2.3029639764963,2.192482741,2.09432283407778,1.99981411352963,1.87397706451481,1.75353223592222,1.66435695168148,1.6145133010037,1.57599438689259,1.5140980662,1.48243788914074,1.46320458897778,1.42779390863333,1.40362398669259,1.40065526751111,1.43556780121111,1.46662975888889,1.49232104041481,1.52132055657037,1.55134079999259,1.60849079208148,1.66294697013704,1.69158995656667,1.74282970334444,1.76634918603704,1.69203372426667,1.59583523891852,1.53904785937778,1.5166635903963,1.51179963985556,1.55946671502593,1.6540209824,1.74583451054815,1.6731877888,1.37833976085185,0.904315682503704,0.835217757,0.848115564,0.8624667192,0.8765285756,0.8790631477,1.81277082187037,1.76640519325926,1.76418949060741,1.75559843832963,1.76095702163704,1.7663202744963,1.77959663265556,1.79282481279259,1.80299524961852,1.82399298259259,1.84493262268889,1.88927057245556,1.94096410142222,1.9896038700037,2.04086540668889,2.09486470033333,2.16538044901111,2.2523821765963,2.34392416521111,2.46766918655185,2.53209877752963,2.47914228967778,2.4225999753037,2.33638219575556,2.27554329205556,2.23011696604444,2.14390781467407,2.0125820309037,1.92287058543704,1.84683449377037,1.7823880931963,1.71422532983333,1.67015041504444,1.64327148456296,1.60537710491852,1.57598155422222,1.57712116878148,1.60067235204074,1.63963014091111,1.67233170831481,1.69221776044444,1.69870995716296,1.7499646827037,1.80005532511852,1.8059737835,1.85399294443333,1.88193417643333,1.79527778261852,1.68042169584815,1.63364691962222,1.61058193996667,1.60361619202222,1.67220224847407,1.83354156444074,1.95467853776667,1.86677631688148,1.53180334508889,0.913320628088889,0.835217757,0.848115564,0.8624667192,0.8765285756,0.8790631477,1.80369496817037,1.74826084962963,1.71522686749259,1.69151030037407,1.67018882066296,1.64515460403333,1.63250102862963,1.62992850242222,1.63570610519259,1.65887232462593,1.70101062520741,1.7584846691037,1.81203095508148,1.8657336767,1.92410646291111,1.99594600350741,2.08662723044074,2.18320026251481,2.2951114239,2.43045270676667,2.49742315762963,2.45613489154074,2.41098269728889,2.33639343586667,2.27609756713704,2.24716107561482,2.16148635681111,2.04598877154815,1.95581048578148,1.89739431620741,1.85868400551481,1.80694518615926,1.76264673683704,1.74141179661111,1.71388499124074,1.6882300571,1.69696571812593,1.72317254710741,1.77352294678148,1.81865383862593,1.82249674756667,1.82669789388148,1.87632747878889,1.91513973275926,1.90052003868889,1.95306777568148,1.97872818902222,1.88746024268148,1.76506605682963,1.71811522965556,1.68337292493333,1.6789861096037,1.75334251318889,1.90805689637778,2.06219642151852,1.9502656058037,1.59008527049259,0.916793569862963,0.835217757,0.848115564,0.8624667192,0.8765285756,0.8790631477,1.80177968043704,1.73342201520741,1.70884503644074,1.67886659706296,1.65740228774444,1.64250571642222,1.62719590220741,1.61065524334444,1.6056566927,1.61715559940741,1.65024618604074,1.6924610890963,1.73199013356667,1.7821133217963,1.83375424225556,1.89062849754815,1.97378741602963,2.06810700381481,2.18227654782593,2.31385326183333,2.37519693530741,2.35904407292222,2.33178076129259,2.25432694094815,2.19302058435185,2.16000309272963,2.08432038639259,1.98392994172963,1.91443980341481,1.86024061936296,1.83076811481852,1.79609020515556,1.77015869544815,1.77829928395926,1.76402213895185,1.74713009482963,1.75980997871111,1.80493718866296,1.86061645951481,1.90785731044815,1.92081426091852,1.91619628112593,1.95653354930741,1.99180762598519,1.96459589425185,2.01692704412593,2.05362169428148,1.95694940031111,1.83696691681481,1.78976485018519,1.75518546823333,1.76116632282593,1.80741116704815,1.92441278616667,2.06215580020741,1.92586154975556,1.56758132242963,0.915247357077778,0.835217757,0.848115564,0.8624667192,0.8765285756,0.8790631477,1.8303193973037,1.8281992847037,1.84772841417407,1.87071572676667,1.89758778122963,1.9250406123,1.93638828157778,1.94109365566667,1.92657880762222,1.90823317004074,1.8847934383963,1.88577946584074,1.87740304043333,1.88623252766296,1.90804310208148,1.93538286435556,1.97710319150741,2.0266595420037,2.10220721587778,2.20092297821111,2.26847182704815,2.26169586824074,2.23069174075556,2.13020099088519,2.03721000404815,1.97849281542963,1.90038041647407,1.8076085778037,1.7543958529,1.71523333014815,1.68520296584815,1.6424897464963,1.62335244987778,1.63163160242222,1.62021004695556,1.60740192119259,1.62152092423333,1.66974321242963,1.7294106661,1.78061662084074,1.79697346864815,1.78231239004074,1.82685322048148,1.86955910894444,1.86522006729259,1.91270363931481,1.93979457449259,1.8481198733963,1.73301931287407,1.68611730968889,1.6582372856037,1.65457831018889,1.67929935016667,1.78132962361111,1.86278346594444,1.73117890631481,1.43380796217037,0.908027543392593,0.835217757,0.848115564,0.8624667192,0.8765285756,0.8790631477,8.23059787672362,9.10815745252183,9.20892279115956,9.32575782481455,10.2867105458145,10.9853662264363,11.7193533413347,12.2036663370126,12.2539024487842,12.1193696950121,11.7584710213046,11.3301515097448,11.0479968073966,10.7269814458956,10.5575753378266,10.5386597557516,10.7399424739484,11.1417824303033,11.4646589515497,11.5626684285964,11.5177301193016,11.3808024854964,11.3719425827777,11.5338599012241,11.5653905112243,11.2869381707887,10.9235954216822,10.7356751889447,10.6590750523374,10.6749111144303,10.5483314770644,10.2089700344111,9.82623357836941,9.47292268109859,9.11674956935217,8.73676967384805,8.43762817176307,8.21924348986957,8.07877511490594,8.05393750462371,8.54513288305113,9.43912207713436,9.52591191560099,9.63768331635935,10.6399473064987,11.3620120354934,12.1573874447435,12.71727482628,12.8112990410759,12.6740362767273,12.2716701983816,11.7989934593602,11.4868233478946,11.1436625193476,10.9532647520356,10.9359286707757,11.1721275747457,11.6145397545936,11.9610960650643,12.0473117046655,11.9736834443668,11.8086528115628,11.7799797707622,11.9378460577054,11.957523166115,11.6563704534449,11.2687472879163,11.0616383293284,10.9706354429929,10.9785948646723,10.8280643425871,10.4426146382713,10.0169890140744,9.63975317817005,9.26515142443026,8.86391543626713,8.55335675831554,8.32409751125705,8.1706825220325,8.13785640419343,8.83048481234639,9.7378178284191,9.81485249252496,9.92205750105044,10.9639655213594,11.706703348768,12.5610301017199,13.1891015717038,13.3205249776639,13.1835544885104,12.7447800772586,12.2310433516394,11.8951534991131,11.5246323099127,11.3143075820785,11.2986079893974,11.5686588017968,12.0537666462999,12.4231157635915,12.4928932352402,12.3813147507026,12.1857015588361,12.1403567964287,12.2954655282928,12.3034010050662,11.9817806736884,11.5714824235286,11.3486699494489,11.245258730556,11.2461199253278,11.0709449097142,10.6439092610274,10.1784244255979,9.7781518706506,9.38838331956728,8.96902675418965,8.64849530533715,8.41089871419432,8.24571839679715,8.20803357494303,9.05287527343801,9.97215842064522,10.0390677563686,10.1429338270573,11.2169044170586,11.9787455808514,12.8830578093913,13.5730455926708,13.7348232954196,13.5968282587503,13.1272075993752,12.580067130931,12.2270021351386,11.8334882147304,11.6058344299326,11.5862309543544,11.8827597815767,12.4123987927072,12.8015632361832,12.8532229601109,12.6976436565722,12.4717270229578,12.4105408684789,12.5623356209106,12.5614940491145,12.2230946947666,11.7913900638378,11.5536927145118,11.4419800729929,11.4371173345927,11.245560586484,10.7867485552412,10.2877745545269,9.86757855827366,9.46439122986432,9.03145049124936,8.70166629372548,8.46073527311662,8.28521219922594,8.24432100941803,9.18751020964659,10.1143527603724,10.1723371175311,10.2681107340112,11.3680175061435,12.143076760291,13.088763685835,13.8298168303273,14.0083513731977,13.8716708771593,13.3817092850169,12.8135688357146,12.4545958596512,12.0465884366042,11.8095622084714,11.783146383307,12.0963049074315,12.6537767812534,13.0592379871335,13.092597462333,12.8970502695365,12.6439592566724,12.5696390487494,12.7183383158216,12.7098200072564,12.3595258294165,11.9128097370396,11.6610589764404,11.5417813119049,11.5359464650907,11.339599223107,10.861852934361,10.3383587832148,9.90391359621829,9.48875685239743,9.04400836651687,8.71093257838374,8.4721600506886,8.29057038169358,8.24702079259064,9.21335015423748,10.1466685324006,10.2009866006901,10.2900269539262,11.4045217143129,12.1854979897405,13.1532172531287,13.9249555578489,14.11443666591,13.9828050460824,13.4883757577256,12.9152919637624,12.5546153007144,12.1441267498606,11.9078095247908,11.8778569813973,12.1988937192853,12.7634797618788,13.1729152050009,13.1873732811637,12.9600086809598,12.6874026465202,12.6057125244276,12.7506540774526,12.7363015913789,12.3811516337439,11.9298614300313,11.6713778888369,11.5479031888897,11.5474377020439,11.3567688972547,10.8750278964215,10.3431218913609,9.89877469376704,9.47517286107183,9.02710958400121,8.69669378366713,8.46243581606754,8.28172642944391,8.23515770166827,9.16208403811905,10.0766140697258,10.1364600953082,10.2291763723925,11.3270342382479,12.0930462691425,13.050209584127,13.8179303246889,14.0022027950495,13.8789326107375,13.3919178263638,12.8291438090151,12.4717437764895,12.0673329512611,11.8407593568885,11.8145844464012,12.1328046787484,12.6858918421803,13.0836283864142,13.079239391099,12.8307043387806,12.5485173749053,12.4623382591847,12.6010271974609,12.5819185225324,12.2314339334576,11.78355663857,11.5284753995144,11.4103038563505,11.4180478862196,11.2441878591519,10.7788303989967,10.2579654257177,9.81598266548473,9.39278764152649,8.95415927686329,8.63033529901393,8.40516168176296,8.23169119818282,8.18442980257771,9.02822880745866,9.9094326170377,9.98049716535806,10.077849619698,11.1292076168511,11.8567517575326,12.7604525300108,13.4821560680922,13.6549543407113,13.5466556562797,13.0797766603607,12.5435879473086,12.1997252524578,11.8100307275759,11.5969972777408,11.5771213488986,11.8839661603943,12.4083979067386,12.7799662569309,12.7609907262302,12.5098562754593,12.2352625923368,12.1538752644519,12.2839480244197,12.2577951831219,11.9169127336408,11.4799224691234,11.2335408278663,11.1248259469648,11.1462215652938,11.0000164955641,10.5680197858789,10.0727539286675,9.6448235024134,9.23457488770344,8.81424560523136,8.50499425736849,8.29043694035971,8.12960301589721,8.08354313486687,8.79098282270811,9.64330339986975,9.72872678208499,9.81134512293382,10.7970052668377,11.4799316213294,12.3044903272581,12.9572034629475,13.1073306543938,13.0230602417522,12.5926204823071,12.0948513819657,11.7754215403189,11.4124061364915,11.2164609482179,11.2055894763922,11.4919818271335,11.9766291549836,12.3136651048228,12.287857742291,12.0508065798463,11.8015754204071,11.7360656303865,11.8648991686232,11.834182688443,11.5009211188974,11.0770637490878,10.8398101029914,10.7393803691184,10.7788091452537,10.66957869894,10.2842210577275,9.82969082211121,9.42757716874529,9.03567088437114,8.63862759495803,8.3471723853746,8.14677300337726,7.99959551162235,7.95860684326694,8.47666199314235,9.30366544996487,9.4086009040772,9.47239257945322,10.3930891767875,11.0311833986552,11.7755640085474,12.3533400137702,12.4787270658374,12.4153697095665,12.027369384259,11.5781298596705,11.289867498558,10.9573585697775,10.783059089489,10.775769236467,11.0350041798335,11.4785972747033,11.7812544996491,11.7511917879241,11.5341792856164,11.315691685497,11.271509170367,11.4016994276004,11.3728036857574,11.0529308169012,10.6457775074418,10.421744291038,10.3303674994661,10.3870272421613,10.3157193576479,9.98230991550473,9.57104756477022,9.19719487233984,8.82460782560205,8.45380976069358,8.18285375177982,7.99801021735215,7.86571606792475,7.83192232622319,8.12360028626232,8.92837568472681,9.05651245359341,9.1035968675025,9.96211410159743,10.559503844323,11.2310020108007,11.7337664094294,11.831643865861,11.7863992101668,11.44146282714,11.0401866932933,10.78461428113,10.4841909907784,10.32914693969,10.3245974799627,10.5566852588891,10.9618359857561,11.2317856183471,11.1999610137408,11.0038229677196,10.8165549188448,10.7969473354331,10.9289661726381,10.9058905197148,10.6025234095164,10.217591540618,10.0090353499443,9.92791057159375,10.000468799593,9.96689840834488,9.68531304116324,9.3171889614023,8.97187257223542,8.62136026527436,8.27735613724976,8.02633204345584,7.8574905388404,7.73911048630977,7.71364855598143
